,Unnamed: 0,Stn_Name,Lat,Long,Prov,Tm,DwTm,D,Tx,DwTx,Tn,DwTn,S,DwS,S%N,P,DwP,P%N,S_G,Pd,BS,DwBS,BS%,HDD,CDD,Clim_ID,Year,Month,Date
356164,356164,VANCOUVER INT'L A,49.195,-123.182,BC,7.6,0.0,-1.8,18.8,0.0,-2.1,0.0,2.2,0.0,667.0,62.2,0.0,70.0,0.0,10.0,173.6,0.0,94.0,313.2,0.0,1108447,2008,4,2008-04-01
356299,356299,SAANICHTON CDA,48.622,-123.419,BC,11.8,0.0,-0.5,29.0,0.0,3.0,0.0,0.0,0.0,,19.1,0.0,46.0,0.0,5.0,208.5,0.0,93.0,194.6,1.0,1016940,2008,5,2008-05-01
356312,356312,VICTORIA INT'L A,48.647,-123.426,BC,12.2,0.0,0.1,26.6,0.0,2.5,0.0,0.0,0.0,,15.6,0.0,42.0,0.0,5.0,228.4,0.0,95.0,180.3,0.8,1018620,2008,5,2008-05-01
356430,356430,PRINCE GEORGE A,53.891,-122.679,BC,11.0,0.0,0.9,25.2,0.0,-1.8,0.0,0.0,0.0,0.0,62.1,0.0,127.0,0.0,13.0,,,,217.4,0.0,1096450,2008,5,2008-05-01
356472,356472,VANCOUVER HARBOUR CS,49.295,-123.122,BC,13.3,0.0,,28.8,0.0,5.4,0.0,,,,37.0,1.0,,,7.0,,,,148.8,3.5,1108446,2008,5,2008-05-01
356473,356473,VANCOUVER INT'L A,49.195,-123.182,BC,12.8,0.0,0.0,29.0,0.0,3.3,0.0,0.0,0.0,,43.2,0.0,66.0,0.0,8.0,206.5,0.0,93.0,165.8,3.5,1108447,2008,5,2008-05-01
356602,356602,SAANICHTON CDA,48.622,-123.419,BC,13.4,2.0,-1.5,29.5,2.0,5.5,1.0,0.0,3.0,,27.9,2.0,,0.0,4.0,228.5,0.0,99.0,136.8,7.6,1016940,2008,6,2008-06-01
356615,356615,VICTORIA INT'L A,48.647,-123.426,BC,14.2,0.0,-0.7,30.6,0.0,6.3,0.0,0.0,0.0,,27.2,0.0,89.0,0.0,4.0,240.5,0.0,96.0,123.6,9.4,1018620,2008,6,2008-06-01
356734,356734,PRINCE GEORGE A,53.891,-122.679,BC,13.1,0.0,-0.7,29.4,0.0,2.4,0.0,0.0,0.0,,39.5,0.0,61.0,0.0,12.0,,,,152.2,3.7,1096450,2008,6,2008-06-01
356776,356776,VANCOUVER HARBOUR CS,49.295,-123.122,BC,14.7,0.0,,27.6,0.0,7.2,0.0,,,,60.6,0.0,,,6.0,,,,110.9,10.4,1108446,2008,6,2008-06-01
356777,356777,VANCOUVER INT'L A,49.195,-123.182,BC,14.4,0.0,-1.3,26.9,0.0,6.7,0.0,0.0,0.0,,43.0,0.0,80.0,0.0,5.0,193.4,0.0,85.0,116.1,8.3,1108447,2008,6,2008-06-01
356909,356909,SAANICHTON CDA,48.622,-123.419,BC,16.3,2.0,-0.7,31.0,2.0,8.5,1.0,0.0,2.0,,10.4,2.0,,0.0,4.0,319.7,0.0,110.0,54.7,5.5,1016940,2008,7,2008-07-01
356922,356922,VICTORIA INT'L A,48.647,-123.426,BC,16.3,0.0,-0.5,26.9,0.0,7.7,0.0,0.0,0.0,,10.5,0.0,59.0,0.0,4.0,336.0,1.0,,53.7,2.0,1018620,2008,7,2008-07-01
357041,357041,PRINCE GEORGE A,53.891,-122.679,BC,15.5,0.0,-0.3,31.4,0.0,2.8,0.0,0.0,0.0,0.0,73.7,0.0,119.0,0.0,15.0,,,,90.4,11.6,1096450,2008,7,2008-07-01
357084,357084,VANCOUVER HARBOUR CS,49.295,-123.122,BC,18.4,0.0,,26.8,0.0,11.9,0.0,,,,26.8,1.0,,,3.0,,,,15.2,27.0,1108446,2008,7,2008-07-01
357085,357085,VANCOUVER INT'L A,49.195,-123.182,BC,17.8,0.0,-0.2,26.2,0.0,10.6,0.0,0.0,0.0,,15.8,0.0,44.0,0.0,2.0,0.0,30.95833333333333,,19.5,12.8,1108447,2008,7,2008-07-01
357214,357214,SAANICHTON CDA,48.622,-123.419,BC,16.8,0.0,-0.3,29.0,0.0,8.0,0.0,0.0,0.0,,38.7,0.0,146.0,0.0,6.0,228.2,0.0,86.0,57.9,21.0,1016940,2008,8,2008-08-01
357227,357227,VICTORIA INT'L A,48.647,-123.426,BC,16.9,0.0,0.2,29.9,0.0,6.7,0.0,0.0,0.0,,37.2,0.0,156.0,0.0,7.0,263.0,0.0,88.0,55.4,22.0,1018620,2008,8,2008-08-01
357346,357346,PRINCE GEORGE A,53.891,-122.679,BC,15.4,0.0,0.5,31.3,0.0,5.2,0.0,0.0,0.0,,145.9,0.0,283.0,0.0,16.0,,,,96.6,17.3,1096450,2008,8,2008-08-01
357387,357387,VANCOUVER HARBOUR CS,49.295,-123.122,BC,17.8,0.0,,28.5,0.0,10.3,0.0,,,,109.2,0.0,,,11.0,,,,34.8,28.3,1108446,2008,8,2008-08-01
357388,357388,VANCOUVER INT'L A,49.195,-123.182,BC,17.8,0.0,-0.2,28.5,0.0,9.3,0.0,0.0,0.0,,75.8,0.0,206.0,0.0,9.0,248.3,0.0,90.0,35.2,28.5,1108447,2008,8,2008-08-01
357517,357517,SAANICHTON CDA,48.622,-123.419,BC,14.5,0.0,-0.1,24.5,0.0,4.0,0.0,0.0,0.0,,20.0,0.0,67.0,0.0,2.0,225.1,0.0,108.0,107.1,0.8,1016940,2008,9,2008-09-01
357529,357529,VICTORIA INT'L A,48.647,-123.426,BC,14.3,0.0,0.2,26.2,0.0,3.3,0.0,0.0,0.0,,19.6,0.0,63.0,0.0,3.0,246.5,0.0,108.0,110.6,0.5,1018620,2008,9,2008-09-01
357646,357646,PRINCE GEORGE A,53.891,-122.679,BC,10.6,0.0,0.3,23.1,0.0,-0.7,0.0,0.0,0.0,0.0,33.2,0.0,59.0,0.0,8.0,,,,221.6,0.0,1096450,2008,9,2008-09-01
357687,357687,VANCOUVER HARBOUR CS,49.295,-123.122,BC,15.0,0.0,,22.2,0.0,8.4,0.0,,,,26.2,2.0,,,4.0,,,,88.9,0.0,1108446,2008,9,2008-09-01
357688,357688,VANCOUVER INT'L A,49.195,-123.182,BC,14.6,0.0,-0.3,24.5,0.0,6.9,0.0,0.0,0.0,,30.6,0.0,60.0,0.0,4.0,211.1,0.0,99.0,103.3,0.0,1108447,2008,9,2008-09-01
357815,357815,SAANICHTON CDA,48.622,-123.419,BC,3.2,1.0,-1.6,11.5,1.0,-3.0,0.0,0.0,0.0,0.0,70.0,0.0,48.0,0.0,7.0,0.0,30.95833333333333,,444.5,0.0,1016940,2009,1,2009-01-01
357828,357828,VICTORIA INT'L A,48.647,-123.426,BC,3.4,0.0,-1.2,12.1,0.0,-5.9,0.0,3.0,0.0,28.0,77.5,0.0,54.0,0.0,10.0,85.4,0.0,121.0,454.0,0.0,1018620,2009,1,2009-01-01
357947,357947,PRINCE GEORGE A,53.891,-122.679,BC,-8.4,0.0,-0.5,4.6,0.0,-31.6,0.0,67.8,0.0,124.0,64.1,0.0,121.0,40.0,14.0,,,,817.5,0.0,1096450,2009,1,2009-01-01
357988,357988,VANCOUVER HARBOUR CS,49.295,-123.122,BC,2.8,0.0,,7.9,0.0,-2.8,0.0,,,,202.8,0.0,,,10.0,,,,471.1,0.0,1108446,2009,1,2009-01-01
357989,357989,VANCOUVER INT'L A,49.195,-123.182,BC,2.1,0.0,-2.0,8.5,0.0,-6.5,0.0,17.0,0.0,154.0,129.4,0.0,77.0,0.0,12.0,39.9,0.0,66.0,491.5,0.0,1108447,2009,1,2009-01-01
358107,358107,SAANICHTON CDA,48.622,-123.419,BC,10.1,0.0,-0.2,19.0,0.0,1.5,0.0,0.0,0.0,0.0,157.4,0.0,169.0,0.0,14.0,,,,244.6,0.0,1016940,2009,10,2009-10-01
358118,358118,VICTORIA INT'L A,48.647,-123.426,BC,9.9,0.0,-0.1,20.6,0.0,-1.9,0.0,0.0,0.0,0.0,132.2,0.0,150.0,0.0,14.0,131.1,1.0,,251.0,0.0,1018620,2009,10,2009-10-01
358233,358233,PRINCE GEORGE,53.884,-122.678,BC,3.4,21.0,,10.7,21.0,-3.9,21.0,29.1,21.0,,68.0,21.0,,,5.0,,,,146.4,0.0,1096439,2009,10,2009-10-01
358234,358234,PRINCE GEORGE A,53.891,-122.679,BC,2.3,10.0,-2.1,16.6,10.0,-14.2,10.0,6.4,10.0,,33.0,10.0,,,5.0,,,,329.2,0.0,1096450,2009,10,2009-10-01
358273,358273,VANCOUVER HARBOUR CS,49.295,-123.122,BC,10.7,0.0,,18.9,0.0,2.9,0.0,,,,206.2,1.0,,,16.0,,,,224.9,0.0,1108446,2009,10,2009-10-01
358274,358274,VANCOUVER INT'L A,49.195,-123.182,BC,10.0,0.0,-0.2,17.6,0.0,0.4,0.0,0.0,0.0,0.0,168.0,0.0,139.0,0.0,14.0,115.6,0.0,96.0,246.6,0.0,1108447,2009,10,2009-10-01
358382,358382,SAANICHTON CDA,48.622,-123.419,BC,6.8,0.0,0.1,12.0,0.0,0.0,0.0,0.0,0.0,0.0,298.4,0.0,192.0,0.0,21.0,,,,337.3,0.0,1016940,2009,11,2009-11-01
358395,358395,VICTORIA INT'L A,48.647,-123.426,BC,7.0,0.0,0.6,12.8,0.0,-1.6,0.0,0.0,0.0,0.0,274.6,0.0,180.0,0.0,20.0,52.4,0.0,72.0,330.9,0.0,1018620,2009,11,2009-11-01
358516,358516,PRINCE GEORGE,53.884,-122.678,BC,-0.3,0.0,,14.7,0.0,-10.4,0.0,,,,51.7,0.0,,,12.0,,,,550.4,0.0,1096439,2009,11,2009-11-01
358556,358556,VANCOUVER HARBOUR CS,49.295,-123.122,BC,7.6,1.0,,14.2,1.0,1.7,0.0,,,,332.0,1.0,,,23.0,,,,301.1,0.0,1108446,2009,11,2009-11-01
358557,358557,VANCOUVER INT'L A,49.195,-123.182,BC,7.1,0.0,0.8,13.8,0.0,-0.4,0.0,0.0,0.0,0.0,282.0,0.0,149.0,0.0,24.0,41.6,0.0,69.0,326.1,0.0,1108447,2009,11,2009-11-01
358673,358673,SAANICHTON CDA,48.622,-123.419,BC,2.9,0.0,-1.6,9.0,0.0,-6.0,0.0,0.2,0.0,3.0,94.9,0.0,67.0,0.0,10.0,,,,469.4,0.0,1016940,2009,12,2009-12-01
358686,358686,VICTORIA INT'L A,48.647,-123.426,BC,2.5,0.0,-1.5,9.5,0.0,-7.9,0.0,6.3,0.0,46.0,90.3,0.0,63.0,0.0,9.0,88.1,0.0,149.0,480.1,0.0,1018620,2009,12,2009-12-01
358803,358803,PRINCE GEORGE,53.884,-122.678,BC,-14.1,1.0,,3.9,0.0,-37.0,1.0,,,,14.0,0.0,,,4.0,,,,964.2,0.0,1096439,2009,12,2009-12-01
358848,358848,VANCOUVER HARBOUR CS,49.295,-123.122,BC,4.1,4.0,,10.1,4.0,-2.7,2.0,,,,166.7,3.0,,,10.0,,,,376.4,0.0,1108446,2009,12,2009-12-01
358849,358849,VANCOUVER INT'L A,49.195,-123.182,BC,2.1,0.0,-1.4,10.3,0.0,-6.3,0.0,2.4,0.0,16.0,77.4,0.0,48.0,0.0,10.0,55.4,7.0,,491.6,0.0,1108447,2009,12,2009-12-01
358961,358961,SAANICHTON CDA,48.622,-123.419,BC,4.5,0.0,-0.8,10.0,0.0,-2.0,0.0,0.0,0.0,0.0,41.0,0.0,46.0,0.0,7.0,,,,377.8,0.0,1016940,2009,2,2009-02-01
358974,358974,VICTORIA INT'L A,48.647,-123.426,BC,4.0,0.0,-1.1,11.2,0.0,-3.0,0.0,1.0,0.0,16.0,33.5,0.0,38.0,0.0,10.0,105.3,0.0,110.0,392.0,0.0,1018620,2009,2,2009-02-01
359090,359090,PRINCE GEORGE A,53.891,-122.679,BC,-8.1,0.0,-3.1,5.9,0.0,-30.2,0.0,44.7,0.0,159.0,46.2,0.0,157.0,53.0,7.0,,,,731.7,0.0,1096450,2009,2,2009-02-01
359133,359133,VANCOUVER HARBOUR CS,49.295,-123.122,BC,5.3,0.0,,13.4,0.0,-1.5,0.0,,,,70.6,0.0,,,9.0,,,,355.9,0.0,1108446,2009,2,2009-02-01
359134,359134,VANCOUVER INT'L A,49.195,-123.182,BC,4.0,0.0,-0.9,12.0,0.0,-3.5,0.0,1.6,0.0,25.0,56.8,0.0,54.0,0.0,12.0,96.0,0.0,106.0,391.3,0.0,1108447,2009,2,2009-02-01
359251,359251,SAANICHTON CDA,48.622,-123.419,BC,4.7,1.0,-2.4,12.5,0.0,-4.0,1.0,2.6,0.0,137.0,56.8,0.0,72.0,0.0,14.0,,,,398.6,0.0,1016940,2009,3,2009-03-01
359263,359263,VICTORIA INT'L A,48.647,-123.426,BC,4.8,0.0,-2.0,13.1,0.0,-4.4,0.0,2.2,0.0,64.0,54.2,0.0,69.0,0.0,13.0,146.4,0.0,101.0,409.7,0.0,1018620,2009,3,2009-03-01
359375,359375,PRINCE GEORGE A,53.891,-122.679,BC,-4.0,0.0,-3.8,8.4,0.0,-32.9,0.0,35.5,0.0,171.0,36.8,0.0,124.0,36.0,12.0,,,,683.4,0.0,1096450,2009,3,2009-03-01
359416,359416,VANCOUVER HARBOUR CS,49.295,-123.122,BC,5.3,0.0,,13.0,0.0,-3.8,0.0,,,,154.4,0.0,,,17.0,,,,393.6,0.0,1108446,2009,3,2009-03-01
359417,359417,VANCOUVER INT'L A,49.195,-123.182,BC,4.9,0.0,-2.0,13.8,0.0,-5.9,0.0,5.4,0.0,234.0,104.6,0.0,92.0,0.0,14.0,137.8,0.0,102.0,406.0,0.0,1108447,2009,3,2009-03-01
359532,359532,SAANICHTON CDA,48.622,-123.419,BC,8.2,2.0,-1.1,19.0,1.0,-0.5,1.0,0.0,0.0,,42.7,0.0,83.0,0.0,6.0,,,,275.1,0.0,1016940,2009,4,2009-04-01
359544,359544,VICTORIA INT'L A,48.647,-123.426,BC,8.5,0.0,-0.5,18.4,0.0,-1.4,0.0,0.0,0.0,0.0,40.0,0.0,84.0,0.0,5.0,229.3,0.0,120.0,284.8,0.0,1018620,2009,4,2009-04-01
359660,359660,PRINCE GEORGE A,53.891,-122.679,BC,3.8,0.0,-1.3,16.0,0.0,-11.7,0.0,6.8,0.0,92.0,38.0,0.0,106.0,0.0,10.0,,,,426.3,0.0,1096450,2009,4,2009-04-01
359702,359702,VANCOUVER HARBOUR CS,49.295,-123.122,BC,9.7,0.0,,19.5,0.0,1.6,0.0,,,,76.0,0.0,,,8.0,,,,250.5,0.0,1108446,2009,4,2009-04-01
359703,359703,VANCOUVER INT'L A,49.195,-123.182,BC,9.1,0.0,-0.3,19.4,0.0,0.6,0.0,0.0,0.0,0.0,77.6,0.0,88.0,0.0,7.0,227.9,0.0,123.0,266.4,0.0,1108447,2009,4,2009-04-01
359820,359820,SAANICHTON CDA,48.622,-123.419,BC,11.7,2.0,-0.6,22.0,2.0,3.0,1.0,0.0,2.0,,59.4,2.0,,0.0,7.0,,,,183.6,0.0,1016940,2009,5,2009-05-01
359833,359833,VICTORIA INT'L A,48.647,-123.426,BC,11.9,0.0,-0.2,23.4,0.0,2.5,0.0,0.0,0.0,,56.0,0.0,149.0,0.0,9.0,294.0,0.0,122.0,190.6,0.0,1018620,2009,5,2009-05-01
359950,359950,PRINCE GEORGE A,53.891,-122.679,BC,9.0,0.0,-1.1,25.5,0.0,-3.4,0.0,6.9,0.0,356.0,63.8,0.0,130.0,0.0,11.0,,,,278.5,0.0,1096450,2009,5,2009-05-01
359989,359989,VANCOUVER HARBOUR CS,49.295,-123.122,BC,13.3,0.0,,26.0,0.0,5.8,0.0,,,,68.2,1.0,,,11.0,,,,146.9,0.7,1108446,2009,5,2009-05-01
359990,359990,VANCOUVER INT'L A,49.195,-123.182,BC,12.7,0.0,-0.1,26.1,0.0,4.3,0.0,0.0,0.0,,71.8,0.0,110.0,0.0,10.0,259.9,1.0,,166.4,0.7,1108447,2009,5,2009-05-01
360108,360108,SAANICHTON CDA,48.622,-123.419,BC,15.8,0.0,0.9,29.0,0.0,7.5,0.0,0.0,0.0,,7.6,0.0,22.0,0.0,3.0,,,,76.9,10.6,1016940,2009,6,2009-06-01
360120,360120,VICTORIA INT'L A,48.647,-123.426,BC,16.3,0.0,1.4,31.3,0.0,6.6,0.0,0.0,0.0,,6.0,0.0,20.0,0.0,2.0,335.0,0.0,133.0,64.6,12.9,1018620,2009,6,2009-06-01
360239,360239,PRINCE GEORGE A,53.891,-122.679,BC,13.7,0.0,-0.1,28.7,0.0,2.1,0.0,0.0,0.0,,72.2,0.0,111.0,0.0,11.0,,,,130.7,0.2,1096450,2009,6,2009-06-01
360277,360277,VANCOUVER HARBOUR CS,49.295,-123.122,BC,17.7,0.0,,27.9,0.0,9.5,0.0,,,,15.6,0.0,,,3.0,,,,27.0,18.5,1108446,2009,6,2009-06-01
360278,360278,VANCOUVER INT'L A,49.195,-123.182,BC,17.4,0.0,1.7,25.9,0.0,9.3,0.0,0.0,0.0,,10.8,0.0,20.0,0.0,3.0,289.4,1.0,,28.4,9.8,1108447,2009,6,2009-06-01
360399,360399,SAANICHTON CDA,48.622,-123.419,BC,18.3,0.0,1.3,33.5,0.0,9.5,0.0,0.0,0.0,,13.0,0.0,63.0,0.0,3.0,,,,30.8,40.6,1016940,2009,7,2009-07-01
360412,360412,VICTORIA INT'L A,48.647,-123.426,BC,18.5,0.0,1.6,35.0,0.0,7.2,0.0,0.0,0.0,,11.1,0.0,62.0,0.0,3.0,365.7,0.0,115.0,26.7,40.8,1018620,2009,7,2009-07-01
360530,360530,PRINCE GEORGE A,53.891,-122.679,BC,17.8,0.0,2.0,32.7,0.0,3.3,0.0,0.0,0.0,0.0,41.3,0.0,67.0,0.0,7.0,,,,44.7,38.2,1096450,2009,7,2009-07-01
360568,360568,VANCOUVER HARBOUR CS,49.295,-123.122,BC,19.9,0.0,,34.9,0.0,10.6,0.0,,,,19.2,1.0,,,3.0,,,,16.4,76.6,1108446,2009,7,2009-07-01
360569,360569,VANCOUVER INT'L A,49.195,-123.182,BC,19.6,0.0,1.6,34.4,0.0,10.6,0.0,0.0,0.0,,20.0,0.0,56.0,0.0,3.0,336.2,0.0,116.0,17.0,66.1,1108447,2009,7,2009-07-01
360687,360687,SAANICHTON CDA,48.622,-123.419,BC,16.8,0.0,-0.3,28.0,0.0,9.0,0.0,0.0,0.0,,20.4,0.0,77.0,0.0,4.0,,,,51.0,13.2,1016940,2009,8,2009-08-01
360699,360699,VICTORIA INT'L A,48.647,-123.426,BC,16.6,0.0,-0.1,28.9,0.0,8.4,0.0,0.0,0.0,,16.8,0.0,71.0,0.0,3.0,294.7,0.0,99.0,51.2,9.2,1018620,2009,8,2009-08-01
360813,360813,PRINCE GEORGE A,53.891,-122.679,BC,16.1,0.0,1.1,31.0,0.0,1.3,0.0,0.0,0.0,,32.1,0.0,62.0,0.0,7.0,,,,75.9,15.5,1096450,2009,8,2009-08-01
360850,360850,VANCOUVER HARBOUR CS,49.295,-123.122,BC,18.7,0.0,,27.7,0.0,11.6,0.0,,,,41.4,0.0,,,3.0,,,,12.4,33.9,1108446,2009,8,2009-08-01
360851,360851,VANCOUVER INT'L A,49.195,-123.182,BC,18.1,0.0,0.1,26.7,0.0,10.4,0.0,0.0,0.0,,26.6,0.0,72.0,0.0,3.0,265.7,0.0,96.0,20.1,22.3,1108447,2009,8,2009-08-01
360969,360969,SAANICHTON CDA,48.622,-123.419,BC,14.8,1.0,0.2,25.5,1.0,4.5,0.0,0.0,0.0,,55.8,0.0,188.0,0.0,10.0,,,,97.0,3.9,1016940,2009,9,2009-09-01
360982,360982,VICTORIA INT'L A,48.647,-123.426,BC,14.8,0.0,0.6,26.7,0.0,4.0,0.0,0.0,0.0,,51.2,0.0,165.0,0.0,8.0,230.4,0.0,101.0,98.5,1.3,1018620,2009,9,2009-09-01
361103,361103,PRINCE GEORGE A,53.891,-122.679,BC,12.9,0.0,2.5,29.6,0.0,-2.1,0.0,0.0,0.0,0.0,60.5,0.0,107.0,0.0,11.0,,,,156.0,2.6,1096450,2009,9,2009-09-01
361141,361141,VANCOUVER HARBOUR CS,49.295,-123.122,BC,16.1,0.0,,26.3,0.0,6.6,0.0,,,,113.6,0.0,,,9.0,,,,65.0,6.8,1108446,2009,9,2009-09-01
361142,361142,VANCOUVER INT'L A,49.195,-123.182,BC,15.7,0.0,0.8,27.8,0.0,5.0,0.0,0.0,0.0,,65.6,0.0,129.0,0.0,8.0,219.9,0.0,103.0,73.5,4.5,1108447,2009,9,2009-09-01
361266,361266,SAANICHTON CDA,48.622,-123.419,BC,6.7,0.0,1.9,12.0,0.0,1.0,0.0,0.0,0.0,0.0,174.0,0.0,120.0,0.0,20.0,,,,349.4,0.0,1016940,2010,1,2010-01-01
361279,361279,VICTORIA INT'L A,48.647,-123.426,BC,6.7,0.0,2.1,12.6,0.0,-1.8,0.0,0.0,0.0,0.0,161.4,0.0,113.0,0.0,15.0,37.2,0.0,53.0,350.4,0.0,1018620,2010,1,2010-01-01
361396,361396,PRINCE GEORGE,53.884,-122.678,BC,-5.6,0.0,,8.2,0.0,-30.2,0.0,,,,30.0,0.0,,,7.0,,,,730.3,0.0,1096439,2010,1,2010-01-01
361443,361443,VANCOUVER HARBOUR CS,49.295,-123.122,BC,7.8,0.0,,14.5,0.0,0.9,0.0,,,,362.3,0.0,,,17.0,,,,315.4,0.0,1108446,2010,1,2010-01-01
361444,361444,VANCOUVER INT'L A,49.195,-123.182,BC,7.2,0.0,3.1,14.1,0.0,-2.7,0.0,0.0,0.0,0.0,182.8,0.0,109.0,0.0,20.0,36.3,0.0,60.0,334.2,0.0,1108447,2010,1,2010-01-01
361560,361560,SAANICHTON CDA,48.622,-123.419,BC,10.2,0.0,-0.1,17.5,0.0,3.5,0.0,0.0,0.0,0.0,76.4,0.0,82.0,0.0,9.0,,,,240.3,0.0,1016940,2010,10,2010-10-01
361571,361571,VICTORIA INT'L A,48.647,-123.426,BC,10.4,0.0,0.4,18.6,0.0,1.1,0.0,0.0,0.0,0.0,55.4,0.0,63.0,0.0,8.0,135.3,1.0,,236.5,0.0,1018620,2010,10,2010-10-01
361679,361679,PRINCE GEORGE,53.884,-122.678,BC,6.5,3.0,,21.2,3.0,-4.5,2.0,,,,47.5,2.0,,,9.0,,,,322.1,0.0,1096439,2010,10,2010-10-01
361715,361715,VANCOUVER HARBOUR CS,49.295,-123.122,BC,11.9,1.0,,23.0,1.0,4.2,0.0,,,,145.1,1.0,,,17.0,,,,182.6,0.0,1108446,2010,10,2010-10-01
361716,361716,VANCOUVER INT'L A,49.195,-123.182,BC,11.3,0.0,1.0,21.8,0.0,3.7,0.0,0.0,0.0,0.0,76.2,0.0,63.0,0.0,13.0,107.2,3.0,,206.5,0.0,1108447,2010,10,2010-10-01
361822,361822,SAANICHTON CDA,48.622,-123.419,BC,5.2,1.0,-1.4,15.5,0.0,-8.5,1.0,18.4,0.0,######,101.6,0.0,65.0,0.0,16.0,,,,371.7,0.0,1016940,2010,11,2010-11-01
361833,361833,VICTORIA INT'L A,48.647,-123.426,BC,5.0,0.0,-1.4,16.2,0.0,-10.5,0.0,19.6,0.0,415.0,119.5,0.0,78.0,0.0,18.0,68.9,0.0,95.0,391.1,0.0,1018620,2010,11,2010-11-01
361943,361943,PRINCE GEORGE,53.884,-122.678,BC,-5.2,2.0,,14.3,2.0,-29.4,2.0,,,,36.0,2.0,,,6.0,,,,650.5,0.0,1096439,2010,11,2010-11-01
361977,361977,VANCOUVER HARBOUR CS,49.295,-123.122,BC,6.0,0.0,,15.4,0.0,-6.3,0.0,,,,231.7,0.0,,,18.0,,,,360.9,0.0,1108446,2010,11,2010-11-01
361978,361978,VANCOUVER INT'L A,49.195,-123.182,BC,5.1,0.0,-1.2,15.8,0.0,-9.5,0.0,16.8,0.0,528.0,143.0,0.0,76.0,0.0,16.0,56.9,2.0,,386.8,0.0,1108447,2010,11,2010-11-01
362085,362085,SAANICHTON CDA,48.622,-123.419,BC,5.0,6.0,0.5,13.0,5.0,-4.5,4.0,0.0,2.0,,169.2,2.0,,0.0,13.0,,,,324.9,0.0,1016940,2010,12,2010-12-01
362096,362096,VICTORIA INT'L A,48.647,-123.426,BC,5.0,0.0,1.0,14.1,0.0,-5.9,0.0,0.0,0.0,0.0,177.0,0.0,124.0,0.0,16.0,51.6,0.0,88.0,402.8,0.0,1018620,2010,12,2010-12-01
362206,362206,PRINCE GEORGE,53.884,-122.678,BC,-6.9,2.0,,7.2,2.0,-22.3,2.0,,,,6.5,2.0,,,2.0,,,,722.7,0.0,1096439,2010,12,2010-12-01
362238,362238,VANCOUVER HARBOUR CS,49.295,-123.122,BC,5.9,0.0,,11.2,0.0,-2.6,0.0,,,,237.1,0.0,,,23.0,,,,374.8,0.0,1108446,2010,12,2010-12-01
362239,362239,VANCOUVER INT'L A,49.195,-123.182,BC,4.9,0.0,1.4,11.8,0.0,-6.3,0.0,0.0,0.0,0.0,167.4,0.0,103.0,0.0,17.0,46.6,0.0,83.0,405.4,0.0,1108447,2010,12,2010-12-01
362344,362344,SAANICHTON CDA,48.622,-123.419,BC,7.2,0.0,1.9,13.0,0.0,0.5,0.0,0.0,0.0,0.0,60.2,0.0,67.0,0.0,15.0,,,,303.2,0.0,1016940,2010,2,2010-02-01
362357,362357,VICTORIA INT'L A,48.647,-123.426,BC,7.0,0.0,1.9,13.9,0.0,-1.7,0.0,0.0,0.0,0.0,53.2,0.0,60.0,0.0,14.0,99.5,0.0,104.0,309.0,0.0,1018620,2010,2,2010-02-01
362480,362480,PRINCE GEORGE,53.884,-122.678,BC,-2.1,0.0,,8.1,0.0,-12.7,0.0,,,,15.7,0.0,,,3.0,,,,561.8,0.0,1096439,2010,2,2010-02-01
362530,362530,VANCOUVER HARBOUR CS,49.295,-123.122,BC,8.1,0.0,,13.0,0.0,2.4,0.0,,,,178.3,0.0,,,18.0,,,,278.5,0.0,1108446,2010,2,2010-02-01
362531,362531,VANCOUVER INT'L A,49.195,-123.182,BC,7.1,0.0,2.2,13.1,0.0,-0.4,0.0,0.0,0.0,0.0,102.2,0.0,98.0,0.0,18.0,101.7,0.0,112.0,304.3,0.0,1108447,2010,2,2010-02-01
362646,362646,SAANICHTON CDA,48.622,-123.419,BC,7.1,0.0,0.0,14.0,0.0,-2.0,0.0,0.0,0.0,0.0,76.6,0.0,97.0,0.0,14.0,,,,337.0,0.0,1016940,2010,3,2010-03-01
362657,362657,VICTORIA INT'L A,48.647,-123.426,BC,7.1,0.0,0.3,14.6,0.0,-3.0,0.0,2.0,0.0,58.0,73.4,0.0,94.0,0.0,13.0,162.5,0.0,112.0,337.6,0.0,1018620,2010,3,2010-03-01
362775,362775,PRINCE GEORGE,53.884,-122.678,BC,2.9,4.0,,12.5,4.0,-11.2,3.0,,,,3.9,1.0,,,2.0,,,,406.5,0.0,1096439,2010,3,2010-03-01
362820,362820,VANCOUVER HARBOUR CS,49.295,-123.122,BC,8.4,2.0,,15.2,2.0,1.9,0.0,,,,187.4,4.0,,,15.0,,,,278.4,0.0,1108446,2010,3,2010-03-01
362821,362821,VANCOUVER INT'L A,49.195,-123.182,BC,7.7,0.0,0.9,16.4,0.0,0.2,0.0,0.0,0.0,0.0,108.2,0.0,95.0,0.0,15.0,128.0,0.0,95.0,317.8,0.0,1108447,2010,3,2010-03-01
362934,362934,SAANICHTON CDA,48.622,-123.419,BC,8.8,0.0,-0.4,18.5,0.0,1.0,0.0,0.0,0.0,,55.6,0.0,108.0,0.0,11.0,,,,275.1,0.0,1016940,2010,4,2010-04-01
